2020-08-03 10:37:01.212 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: updateUsingPATCH_2
2020-08-03 10:37:01.213 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: updateUsingDELETE_2
2020-08-03 10:37:01.214 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: updateUsingOPTIONS_2
2020-08-03 10:37:01.215 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: updateUsingTRACE_2
2020-08-03 10:37:01.217 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: deleteUsingGET_3
2020-08-03 10:37:01.218 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: deleteUsingHEAD_3
2020-08-03 10:37:01.219 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: deleteUsingPOST_3
2020-08-03 10:37:01.220 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: deleteUsingPUT_3
2020-08-03 10:37:01.221 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: deleteUsingPATCH_3
2020-08-03 10:37:01.222 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: deleteUsingDELETE_3
2020-08-03 10:37:01.227 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: deleteUsingOPTIONS_3
2020-08-03 10:37:01.228 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: deleteUsingTRACE_3
2020-08-03 10:37:01.232 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: infoUsingGET_3
2020-08-03 10:37:01.233 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: infoUsingHEAD_3
2020-08-03 10:37:01.234 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: infoUsingPOST_3
2020-08-03 10:37:01.235 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: infoUsingPUT_3
2020-08-03 10:37:01.236 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: infoUsingPATCH_3
2020-08-03 10:37:01.237 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: infoUsingDELETE_3
2020-08-03 10:37:01.238 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: infoUsingOPTIONS_3
2020-08-03 10:37:01.239 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: infoUsingTRACE_3
2020-08-03 10:37:01.241 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: infoUsingGET_4
2020-08-03 10:37:01.242 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: infoUsingHEAD_4
2020-08-03 10:37:01.243 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: infoUsingPOST_4
2020-08-03 10:37:01.244 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: infoUsingPUT_4
2020-08-03 10:37:01.244 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: infoUsingPATCH_4
2020-08-03 10:37:01.245 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: infoUsingDELETE_4
2020-08-03 10:37:01.246 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: infoUsingOPTIONS_4
2020-08-03 10:37:01.247 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: infoUsingTRACE_4
2020-08-03 10:37:01.262 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: listUsingPOST_5
2020-08-03 10:37:01.273 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: saveUsingGET_3
2020-08-03 10:37:01.274 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: saveUsingHEAD_3
2020-08-03 10:37:01.275 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: saveUsingPOST_3
2020-08-03 10:37:01.276 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: saveUsingPUT_3
2020-08-03 10:37:01.277 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: saveUsingPATCH_3
2020-08-03 10:37:01.278 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: saveUsingDELETE_3
2020-08-03 10:37:01.279 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: saveUsingOPTIONS_3
2020-08-03 10:37:01.280 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: saveUsingTRACE_3
2020-08-03 10:37:01.281 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: updateUsingGET_3
2020-08-03 10:37:01.282 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: updateUsingHEAD_3
2020-08-03 10:37:01.283 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: updateUsingPOST_3
2020-08-03 10:37:01.284 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: updateUsingPUT_3
2020-08-03 10:37:01.285 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: updateUsingPATCH_3
2020-08-03 10:37:01.285 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: updateUsingDELETE_3
2020-08-03 10:37:01.286 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: updateUsingOPTIONS_3
2020-08-03 10:37:01.287 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: updateUsingTRACE_3
2020-08-03 10:37:01.365 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer(TomcatWebServer.java 202)  - Tomcat started on port(s): 18080 (http) with context path ''
2020-08-03 10:37:01.370 [restartedMain] INFO  org.singhlee.admin.AdminApplication(StartupInfoLogger.java 59)  - Started AdminApplication in 15.252 seconds (JVM running for 18.776)
2020-08-03 10:37:01.386 [restartedMain] INFO  org.singhlee.admin.AdminApplication(AdminApplication.java 17)  - ==================管理系统启动成功================
2020-08-03 10:37:01.386 [restartedMain] INFO  org.singhlee.admin.AdminApplication(AdminApplication.java 18)  - ==================当前项目目录：G:\IdeaProjects\admin-backend================
2020-08-03 10:37:02.211 [RMI TCP Connection(2)-10.8.0.14] INFO  com.zaxxer.hikari.HikariDataSource(HikariDataSource.java 110)  - HikariPool-1 - Starting...
2020-08-03 10:37:02.242 [RMI TCP Connection(3)-10.8.0.14] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/](DirectJDKLog.java 173)  - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-08-03 10:37:02.242 [RMI TCP Connection(3)-10.8.0.14] INFO  org.springframework.web.servlet.DispatcherServlet(FrameworkServlet.java 524)  - Initializing Servlet 'dispatcherServlet'
2020-08-03 10:37:02.736 [RMI TCP Connection(3)-10.8.0.14] INFO  org.springframework.web.servlet.DispatcherServlet(FrameworkServlet.java 546)  - Completed initialization in 494 ms
2020-08-03 10:37:03.176 [RMI TCP Connection(2)-10.8.0.14] INFO  com.zaxxer.hikari.HikariDataSource(HikariDataSource.java 123)  - HikariPool-1 - Start completed.
2020-08-03 10:37:03.588 [parallel-1] INFO  io.lettuce.core.EpollProvider(EpollProvider.java 68)  - Starting without optional epoll library
2020-08-03 10:37:03.590 [parallel-1] INFO  io.lettuce.core.KqueueProvider(KqueueProvider.java 70)  - Starting without optional kqueue library
2020-08-03 10:37:31.375 [Thread-27] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor(ExecutorConfigurationSupport.java 208)  - Shutting down ExecutorService 'applicationTaskExecutor'
2020-08-03 10:37:32.523 [Thread-27] INFO  com.zaxxer.hikari.HikariDataSource(HikariDataSource.java 350)  - HikariPool-1 - Shutdown initiated...
2020-08-03 10:37:32.535 [Thread-27] INFO  com.zaxxer.hikari.HikariDataSource(HikariDataSource.java 352)  - HikariPool-1 - Shutdown completed.
